case_id,workflow_id,root_workflow_id,activity,previous_activity,execution_index,timestamp,execution_time_sec,token_usage,data_volume_bytes,pii_detected,execution_status,error_type,system_overhead_sec
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,JobType Router,Execution Data,0,2026-06-10 21:39:34.728,0.001,0,928,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Existing Row,JobType Router,0,2026-06-10 21:39:35.255,0.526,0,739,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Set In-Progress,Get Existing Row,0,2026-06-10 21:39:36.363,1.107,0,739,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Set Initial Query,Set In-Progress,0,2026-06-10 21:39:36.365,0.001,0,850,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Subworkflow,,0,2026-06-10 21:39:36.405,0.001,0,917,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Execution Data,DeepResearch Subworkflow,0,2026-06-10 21:39:36.409,0.004,0,917,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,JobType Router,Execution Data,0,2026-06-10 21:39:36.411,0.002,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Confirmation,Initiate DeepResearch,0,2026-06-10 21:39:38.760,0.002,0,74,False,success,None,4.05
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,End Form,Confirmation,0,2026-06-10 21:39:39.990,0.001,0,74,False,success,None,1.229
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model3,Generate SERP Queries,0,2026-06-10 21:39:40.436,4.007,1089,1877,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser2,Generate SERP Queries,0,2026-06-10 21:39:40.438,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Generate SERP Queries,JobType Router,0,2026-06-10 21:39:40.439,4.028,0,1577,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,SERP to Items,Generate SERP Queries,0,2026-06-10 21:39:40.440,0.001,0,774,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,SERP to Items,0,2026-06-10 21:39:40.442,0.002,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Item Ref,For Each Query...,0,2026-06-10 21:39:40.443,0.001,0,774,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,RAG Web Browser,Item Ref,0,2026-06-10 21:40:02.919,22.476,0,181069,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Apify Auth Error?,RAG Web Browser,0,2026-06-10 21:40:02.924,0.004,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Valid Results,Is Apify Auth Error?,0,2026-06-10 21:40:02.926,0.002,0,181069,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Has Content?,Valid Results,0,2026-06-10 21:40:02.927,0.001,0,181069,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Markdown + URL,Has Content?,0,2026-06-10 21:40:02.929,0.002,0,180113,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model,DeepResearch Learnings,0,2026-06-10 21:40:13.602,10.572,13199,2650,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser,DeepResearch Learnings,0,2026-06-10 21:40:13.605,0.001,0,2,False,success,None,0.002
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Learnings,Get Markdown + URL,0,2026-06-10 21:40:13.608,10.679,0,2363,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Research Goal + Learnings,DeepResearch Learnings,0,2026-06-10 21:40:13.611,0.002,0,3290,True,success,None,0.004
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,Research Goal + Learnings,1,2026-06-10 21:40:13.612,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Item Ref,For Each Query...,1,2026-06-10 21:40:13.613,0.001,0,774,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,RAG Web Browser,Item Ref,1,2026-06-10 21:40:22.160,8.548,0,9188,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Apify Auth Error?,RAG Web Browser,1,2026-06-10 21:40:22.166,0.005,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Valid Results,Is Apify Auth Error?,1,2026-06-10 21:40:22.169,0.003,0,9188,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Has Content?,Valid Results,1,2026-06-10 21:40:22.170,0.001,0,9188,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Markdown + URL,Has Content?,1,2026-06-10 21:40:22.173,0.002,0,8134,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model,DeepResearch Learnings,1,2026-06-10 21:40:27.194,4.978,2662,1974,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser,DeepResearch Learnings,1,2026-06-10 21:40:27.196,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Learnings,Get Markdown + URL,1,2026-06-10 21:40:27.197,5.024,0,1689,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Research Goal + Learnings,DeepResearch Learnings,1,2026-06-10 21:40:27.200,0.002,0,2449,True,success,None,0.002
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,Research Goal + Learnings,2,2026-06-10 21:40:27.202,0.001,0,3290,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Combine & Send back to Loop,For Each Query...,0,2026-06-10 21:40:27.204,0.002,0,5753,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Generate Learnings,Set Initial Query,0,2026-06-10 21:40:27.245,50.879,0,5753,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Accumulate Results,Generate Learnings,0,2026-06-10 21:40:27.247,0.001,0,3245,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Depth Reached?,Accumulate Results,0,2026-06-10 21:40:27.249,0.002,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Results,Is Depth Reached?,0,2026-06-10 21:40:27.251,0.001,0,5753,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Results to Items,DeepResearch Results,0,2026-06-10 21:40:27.253,0.001,0,3290,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Set Next Queries,Results to Items,0,2026-06-10 21:40:27.255,0.003,0,3688,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Subworkflow,,0,2026-06-10 21:40:27.293,0.001,0,3755,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Execution Data,DeepResearch Subworkflow,0,2026-06-10 21:40:27.295,0.002,0,3755,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,JobType Router,Execution Data,0,2026-06-10 21:40:27.296,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model3,Generate SERP Queries,0,2026-06-10 21:40:33.227,5.915,1572,1860,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser2,Generate SERP Queries,0,2026-06-10 21:40:33.229,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Generate SERP Queries,JobType Router,0,2026-06-10 21:40:33.230,5.934,0,1559,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,SERP to Items,Generate SERP Queries,0,2026-06-10 21:40:33.231,0.001,0,728,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,SERP to Items,0,2026-06-10 21:40:33.232,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Item Ref,For Each Query...,0,2026-06-10 21:40:33.234,0.002,0,728,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,RAG Web Browser,Item Ref,0,2026-06-10 21:40:46.686,13.452,0,992,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Apify Auth Error?,RAG Web Browser,0,2026-06-10 21:40:46.687,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Valid Results,Is Apify Auth Error?,0,2026-06-10 21:40:46.689,0.001,0,992,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Has Content?,Valid Results,0,2026-06-10 21:40:46.691,0.002,0,992,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Markdown + URL,Has Content?,0,2026-06-10 21:40:46.692,0.001,0,103,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model,DeepResearch Learnings,0,2026-06-10 21:40:52.829,6.114,3035,1768,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser,DeepResearch Learnings,0,2026-06-10 21:40:52.831,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Learnings,Get Markdown + URL,0,2026-06-10 21:40:52.832,6.14,0,1483,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Research Goal + Learnings,DeepResearch Learnings,0,2026-06-10 21:40:52.834,0.002,0,2346,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Item Ref,For Each Query...,1,2026-06-10 21:40:52.835,0.001,0,802,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,Research Goal + Learnings,1,2026-06-10 21:40:52.835,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,RAG Web Browser,Item Ref,1,2026-06-10 21:41:09.917,17.082,0,6936,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Apify Auth Error?,RAG Web Browser,1,2026-06-10 21:41:09.920,0.002,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Valid Results,Is Apify Auth Error?,1,2026-06-10 21:41:09.922,0.001,0,6936,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Has Content?,Valid Results,1,2026-06-10 21:41:09.927,0.005,0,6936,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Markdown + URL,Has Content?,1,2026-06-10 21:41:09.929,0.002,0,5798,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model,DeepResearch Learnings,1,2026-06-10 21:41:17.603,7.541,14079,2737,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser,DeepResearch Learnings,1,2026-06-10 21:41:17.606,0.001,0,2,False,success,None,0.002
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Learnings,Get Markdown + URL,1,2026-06-10 21:41:17.606,7.677,0,2450,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Research Goal + Learnings,DeepResearch Learnings,1,2026-06-10 21:41:17.611,0.004,0,3461,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,Research Goal + Learnings,2,2026-06-10 21:41:17.612,0.001,0,2346,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Combine & Send back to Loop,For Each Query...,0,2026-06-10 21:41:17.613,0.001,0,5821,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Subworkflow,,0,2026-06-10 21:41:17.684,0.001,0,3747,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Execution Data,DeepResearch Subworkflow,0,2026-06-10 21:41:17.685,0.001,0,3747,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,JobType Router,Execution Data,0,2026-06-10 21:41:17.687,0.002,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model3,Generate SERP Queries,0,2026-06-10 21:41:27.518,9.82,1553,1742,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Generate SERP Queries,JobType Router,0,2026-06-10 21:41:27.520,9.833,0,1441,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser2,Generate SERP Queries,0,2026-06-10 21:41:27.520,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,SERP to Items,0,2026-06-10 21:41:27.521,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,SERP to Items,Generate SERP Queries,0,2026-06-10 21:41:27.521,0.001,0,718,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Item Ref,For Each Query...,0,2026-06-10 21:41:27.522,0.001,0,718,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,RAG Web Browser,Item Ref,0,2026-06-10 21:41:40.896,13.375,0,1660,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Apify Auth Error?,RAG Web Browser,0,2026-06-10 21:41:40.897,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Valid Results,Is Apify Auth Error?,0,2026-06-10 21:41:40.899,0.002,0,1660,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Markdown + URL,Has Content?,0,2026-06-10 21:41:40.901,0.001,0,834,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Has Content?,Valid Results,0,2026-06-10 21:41:40.901,0.001,0,1660,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model,DeepResearch Learnings,0,2026-06-10 21:41:47.496,6.574,4101,1868,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser,DeepResearch Learnings,0,2026-06-10 21:41:47.499,0.001,0,2,False,success,None,0.002
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Learnings,Get Markdown + URL,0,2026-06-10 21:41:47.499,6.598,0,1583,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Research Goal + Learnings,DeepResearch Learnings,0,2026-06-10 21:41:47.500,0.001,0,2325,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,Research Goal + Learnings,1,2026-06-10 21:41:47.501,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Item Ref,For Each Query...,1,2026-06-10 21:41:47.501,0.001,0,694,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,RAG Web Browser,Item Ref,1,2026-06-10 21:42:06.822,19.321,0,22075,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Apify Auth Error?,RAG Web Browser,1,2026-06-10 21:42:06.825,0.002,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Valid Results,Is Apify Auth Error?,1,2026-06-10 21:42:06.826,0.001,0,22075,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Has Content?,Valid Results,1,2026-06-10 21:42:06.828,0.002,0,22075,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Markdown + URL,Has Content?,1,2026-06-10 21:42:06.829,0.001,0,21069,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model,DeepResearch Learnings,1,2026-06-10 21:42:15.338,8.467,11175,2569,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Structured Output Parser,DeepResearch Learnings,1,2026-06-10 21:42:15.340,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Learnings,Get Markdown + URL,1,2026-06-10 21:42:15.341,8.512,0,2282,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Research Goal + Learnings,DeepResearch Learnings,1,2026-06-10 21:42:15.343,0.001,0,3132,True,success,None,0.002
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,For Each Query...,Research Goal + Learnings,2,2026-06-10 21:42:15.344,0.001,0,2325,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Combine & Send back to Loop,For Each Query...,0,2026-06-10 21:42:15.344,0.001,0,5471,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Generate Learnings,Set Next Queries,1,2026-06-10 21:42:15.369,108.114,0,5821,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Accumulate Results,Generate Learnings,1,2026-06-10 21:42:15.370,0.001,0,9278,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Is Depth Reached?,Accumulate Results,1,2026-06-10 21:42:15.372,0.002,0,9278,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Research Results,Is Depth Reached?,0,2026-06-10 21:42:15.373,0.001,0,9257,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Generate Report,Get Research Results,0,2026-06-10 21:42:15.399,0.026,0,19397,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Subworkflow,,0,2026-06-10 21:42:15.407,0.001,0,10140,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Execution Data,DeepResearch Subworkflow,0,2026-06-10 21:42:15.409,0.001,0,10140,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,JobType Router,Execution Data,0,2026-06-10 21:42:15.409,0.001,0,2,False,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Get Existing Row1,JobType Router,0,2026-06-10 21:42:15.844,0.435,0,739,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,OpenAI Chat Model1,DeepResearch Report,0,2026-06-10 21:42:51.525,35.665,4464,15915,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,DeepResearch Report,Get Existing Row1,0,2026-06-10 21:42:51.528,35.684,0,15750,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Remove <think>ing blocks,DeepResearch Report,0,2026-06-10 21:42:51.623,0.095,0,15750,True,success,None,0.003
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Convert to HTML,Remove <think>ing blocks,0,2026-06-10 21:42:51.652,0.029,0,34031,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,HTML to Array,Convert to HTML,0,2026-06-10 21:42:51.653,0.001,0,16466,True,success,None,0.001
897,cwhfTav_bPOTurNRAh7Wz,cwhfTav_bPOTurNRAh7Wz,Tags to Items,HTML to Array,0,2026-06-10 21:42:51.655,0.001,0,223,True,success,None,0.001
